-2.860398056424804025e+01,-7.404837213579475019e+01,3.579761045016384742e+02
-2.827496449228380726e+01,-5.303208912366780936e+01,3.597534009399423098e+02
-2.815637085693734321e+01,-3.250140271283600413e+01,3.559042087402737593e+02
-2.809909157555994597e+01,-2.100891114669062176e+01,3.534987715305411484e+02
-2.803865258725880949e+01,-1.617014009910250394e+01,3.534862626486884096e+02
-2.788846128581425177e+01,-1.107281551163186428e+01,3.558558185722362168e+02
-2.755358256153736107e+01,-6.513744976440753121e+00,3.634979780255609398e+02
-2.729708067196433774e+01,-1.524768860692111261e+00,3.688327470212894923e+02
-2.727466018700733486e+01,3.002723144062322547e+00,3.678811318557701497e+02
-2.729522091201355494e+01,7.574020272034089452e+00,3.657306855306767375e+02
-2.734116520614253432e+01,1.217118755056864998e+01,3.628722411377853518e+02
-2.732611195384751568e+01,1.775626699726734614e+01,3.613512237991819234e+02
-2.726675281039427290e+01,2.329619124654137607e+01,3.610659856049680343e+02
-2.716023802707584167e+01,2.808800326529349434e+01,3.623386219951109979e+02
-2.703167984563757642e+01,3.565755996124544680e+01,3.632556512669268045e+02
-2.690609080929041141e+01,4.077995841831955914e+01,3.649390012409422752e+02
-2.669951422369107519e+01,4.721992217793527402e+01,3.683960339305724005e+02
-2.664583015960996448e+01,5.766599889294049319e+01,3.662542344306506266e+02
-2.681912979270603614e+01,6.694330507536494679e+01,3.582666302003991063e+02
-2.661587804646622857e+01,9.753847306627631042e+01,3.532608715754790296e+02
-1.243089982017215789e+01,-7.480898546113043324e+01,3.728454546781587169e+02
-1.232443363385041835e+01,-5.356588647125602165e+01,3.684153935828748558e+02
-1.251311377871486741e+01,-3.272203610307821009e+01,3.559957264581808545e+02
-1.255327729200628539e+01,-2.113023384673207516e+01,3.508724165169699063e+02
-1.249128729469568100e+01,-1.629304353967753372e+01,3.509031683513912299e+02
-1.231522093864769118e+01,-1.122209000960917358e+01,3.539944308472025227e+02
-1.210310299852535110e+01,-6.537905470397445740e+00,3.582125486473445903e+02
-1.191627392916588946e+01,-1.477920965704724310e+00,3.616040045553562550e+02
-1.182178728920047917e+01,2.976123437117477177e+00,3.626624573299605458e+02
-1.177558548521019333e+01,7.479378255170638923e+00,3.623741503006543212e+02
-1.174634668755263078e+01,1.199992124596669640e+01,3.616127113942059736e+02
-1.168234555742354530e+01,1.753511452562673156e+01,3.614569474114927630e+02
-1.160229748216077184e+01,2.305395325385731553e+01,3.617487645429155236e+02
-1.148464678882897516e+01,2.783441589666838922e+01,3.633320035411672961e+02
-1.131553935431738722e+01,3.536264604483893237e+01,3.653800318733478889e+02
-1.116483684531677056e+01,4.045944962533926059e+01,3.677638463891445895e+02
-1.091762228452049044e+01,4.685799641432225116e+01,3.723543527750663884e+02
-1.073833851341911583e+01,5.717606578270335405e+01,3.737157781154442091e+02
-1.091746633616031659e+01,6.645931187621354752e+01,3.655656141211362069e+02
-1.088808984212026587e+01,9.723168816008771387e+01,3.557101299907156431e+02
-5.394633772074250544e+00,-7.468442463316306146e+01,3.666771339081823839e+02
-5.379298084354068976e+00,-5.334844825050430472e+01,3.597052625333698188e+02
-5.596870019449355027e+00,-3.247515226103953978e+01,3.464797460988435773e+02
-5.632628621632854049e+00,-2.088783935420239146e+01,3.414792978615225252e+02
-5.507152275819933607e+00,-1.611535237497746920e+01,3.432808098224572291e+02
-5.264535965117531191e+00,-1.111222450561620256e+01,3.482282824942089405e+02
-5.129643218397951898e+00,-6.349334431697879921e+00,3.502924365452012694e+02
-5.056896413981149863e+00,-1.173080802031600811e+00,3.505019119067110296e+02
-4.954169845408323170e+00,3.272565719757029257e+00,3.517901926264963208e+02
-4.844979145908105522e+00,7.711624198723914247e+00,3.532587707735052049e+02
-4.784356890570123255e+00,1.220018213763673565e+01,3.533726787219889047e+02
-4.722960376172565589e+00,1.773802996129753495e+01,3.531442668426635123e+02
-4.651642449831165038e+00,2.326576618798230101e+01,3.531925828124479381e+02
-4.571000997993415638e+00,2.808394750798312600e+01,3.537435606916376400e+02
-4.429053245992584209e+00,3.563985796668810480e+01,3.550340516323419138e+02
-4.292511262684833184e+00,4.075109351812012903e+01,3.570229010121852866e+02
-4.105658835900335646e+00,4.721115953190650316e+01,3.599297878077407518e+02
-3.837664178178961549e+00,5.743881750138945108e+01,3.637655356524065837e+02
-3.653886774864417930e+00,6.635220178418754244e+01,3.657375179015446065e+02
-3.401536032140015209e+00,9.689732959259364975e+01,3.621012276312829385e+02
2.787718444671856588e+00,-7.433826116386283900e+01,3.539185274822588099e+02
2.925496658783760751e+00,-5.312707442673110592e+01,3.503618209206518941e+02
2.849610363627999021e+00,-3.239818007046820014e+01,3.410881978871974525e+02
2.845475297924185298e+00,-2.084309689642002184e+01,3.369697927784952753e+02
3.004177735530053184e+00,-1.610447292492025895e+01,3.396980463129301597e+02
3.255254718029977568e+00,-1.110996791124195759e+01,3.448815038950760368e+02
3.396136894357354663e+00,-6.353182079205041077e+00,3.471127150123548404e+02
3.450763461708902469e+00,-1.158460862934052926e+00,3.468167810372897861e+02
3.549233663510214853e+00,3.291523616558511556e+00,3.479863432492286961e+02
3.671032084117697991e+00,7.717732695123072695e+00,3.498065757337386117e+02
3.726223598666283721e+00,1.221182547750923320e+01,3.497690095547262672e+02
3.765530811827154878e+00,1.777218603553200893e+01,3.489244832700964025e+02
3.812003441908231594e+00,2.332524382168395505e+01,3.482798146693854164e+02
3.871004792167365594e+00,2.816548006561313855e+01,3.482272072123084286e+02
3.994839762305996800e+00,3.573985051280986625e+01,3.490124967568315242e+02
4.113769744122063088e+00,4.086903567282917749e+01,3.505101124978646681e+02
4.258979119319903361e+00,4.737154300009790830e+01,3.522554920239745115e+02
4.505355940183154217e+00,5.762123320199295762e+01,3.554882755395697700e+02
4.874681882969806423e+00,6.634551213756300569e+01,3.626355744194637509e+02
5.372367440930304383e+00,9.664060227089852617e+01,3.658421585421079953e+02
5.804795204351925975e+00,-7.428644152820426427e+01,3.513177524150206636e+02
5.924026511106784909e+00,-5.305635235526928284e+01,3.472437358364926467e+02
5.868198639916325732e+00,-3.234790092590623800e+01,3.385295820148666621e+02
5.888869660679201701e+00,-2.081809934991320432e+01,3.351030678377788377e+02
6.048282933488465574e+00,-1.608019983972335609e+01,3.378511479753241815e+02
6.294600068843486440e+00,-1.108084373667700895e+01,3.429018439838195604e+02
6.465902286766521456e+00,-6.355061072571272618e+00,3.459815303713764933e+02
6.549883639712984262e+00,-1.190257348178817232e+00,3.465043595647731536e+02
6.633740266104950933e+00,3.274620836539827717e+00,3.472663201859586479e+02
6.727586908579752389e+00,7.729317505060418370e+00,3.483069221617035396e+02
6.763643108346361288e+00,1.224291240994486607e+01,3.477356341161237765e+02
6.783797683042617876e+00,1.782279274622883491e+01,3.463569027730721359e+02
6.816909735503067225e+00,2.338946722091578323e+01,3.453395811741038983e+02
6.876619957669550587e+00,2.822898100446580116e+01,3.453067455599183404e+02
7.007919644031399997e+00,3.579574364317551272e+01,3.463002408393063547e+02
7.114610642458316647e+00,4.093740239749046594e+01,3.474564870688485598e+02
7.226605596496167294e+00,4.747376083813527714e+01,3.482754505385494213e+02
7.470773603651657879e+00,5.772570219481902143e+01,3.514466258606846623e+02
7.849296127762531938e+00,6.644060825841943085e+01,3.588504356266721516e+02
8.351886319447689999e+00,9.673069974037150587e+01,3.621938197077273571e+02
1.061567693007426172e+01,-7.432573969041936834e+01,3.505536278288316794e+02
1.071258109347554566e+01,-5.307289538177433030e+01,3.458568629568179063e+02
1.064049196618020687e+01,-3.234787098185153553e+01,3.366891504631809084e+02
1.067149227313200299e+01,-2.082859669568212269e+01,3.335507405565412569e+02
1.083166673998743335e+01,-1.609147297098117235e+01,3.363200519051626998e+02
1.109254358069922120e+01,-1.110695567046521681e+01,3.417768469618431482e+02
1.130134611887902452e+01,-6.419392175874337525e+00,3.459024916287573888e+02
1.141215452550119025e+01,-1.281929756969288903e+00,3.471735805359575693e+02
1.147549782261932450e+01,3.203854980105778516e+00,3.473633837343733717e+02
1.152055917349829883e+01,7.708272112786834107e+00,3.470432672067526596e+02
1.152156698429499215e+01,1.225758725446105046e+01,3.454944101065564723e+02
1.152019633993596059e+01,1.785940542994973157e+01,3.435152977285776501e+02
1.154407398224276093e+01,2.343549133058225920e+01,3.422404101224645387e+02
1.160665097312835314e+01,2.827208339189404285e+01,3.422875343714540577e+02
1.175088808634898996e+01,3.582566060427094357e+01,3.436418801354212178e+02
1.185377966006679884e+01,4.097119161503656670e+01,3.446921528771619023e+02
1.195354787051439871e+01,4.752001117555158061e+01,3.451700882276297762e+02
1.221437103330247709e+01,5.775497811142879101e+01,3.488058088605412763e+02
1.256754334116660488e+01,6.649572033336967536e+01,3.555025508365677069e+02
1.301583777722147772e+01,9.684114837442744772e+01,3.573315186473988092e+02
1.612380335117221009e+01,-7.438081898231229161e+01,3.499585895865630505e+02
1.619923151881547341e+01,-5.310608700132857507e+01,3.446628166149721437e+02
1.610683616763888537e+01,-3.236036712447624097e+01,3.349287232785675883e+02
1.614825248828704929e+01,-2.085170851813048642e+01,3.320808366445031652e+02
1.629911994033167133e+01,-1.610509937105724987e+01,3.345905568981469287e+02
1.654349222617400983e+01,-1.110376113738649373e+01,3.395870071979131808e+02
1.676875137050237896e+01,-6.432969708093311922e+00,3.441716592368539978e+02
1.687478704296168530e+01,-1.290643065769085496e+00,3.453096271259233276e+02
1.687229511847336738e+01,3.262238898140222165e+00,3.436631554701219784e+02
1.682813120924612349e+01,7.857591663308075347e+00,3.408543695418960624e+02
1.677678596059404725e+01,1.246026342807227394e+01,3.378452818195294185e+02
1.672872269118650834e+01,1.810966928653549246e+01,3.345638195570691664e+02
1.669188097478981092e+01,2.374763848435675584e+01,3.315953486557111773e+02
1.673224107294052132e+01,2.860687331734924754e+01,3.310227997195511307e+02
1.698092236800883370e+01,3.605400424170662177e+01,3.352903007842270995e+02
1.718522357822259750e+01,4.109618167945897227e+01,3.391690893405873339e+02
1.729286027782515589e+01,4.763698191857139363e+01,3.398664924534986085e+02
1.757578198675052761e+01,5.784942669796913606e+01,3.441185853503214389e+02
1.793737319974599842e+01,6.658158863152470985e+01,3.510501472816164892e+02
1.841501397066741674e+01,9.689710779342559022e+01,3.536976425533409270e+02
2.716162419855167798e+01,-7.451295901160486324e+01,3.493700875268978621e+02
2.723631412979642263e+01,-5.323747464285847997e+01,3.440537236785391997e+02
2.714223243841041722e+01,-3.249003610008857379e+01,3.342725949703892070e+02
2.718096393978713721e+01,-2.097864120876846528e+01,3.313498234039743693e+02
2.731095279218158822e+01,-1.621075323703989568e+01,3.332771981198745834e+02
2.748120064338652924e+01,-1.113386966633729180e+01,3.362061709799600067e+02
2.762510850754622993e+01,-6.380167521996135349e+00,3.385217745295515215e+02
2.767638747661623810e+01,-1.182034536830537164e+00,3.381324694015319210e+02
2.762453954289923530e+01,3.421149549043917215e+00,3.351093607960909821e+02
2.752597251307035009e+01,8.071948296384045207e+00,3.307831639757302469e+02
2.743540688569261121e+01,1.271459226119051600e+01,3.266801421331547886e+02
2.734359624685678014e+01,1.840858408896175291e+01,3.221784790046667126e+02
2.726394849844880497e+01,2.409017987403601779e+01,3.180160630041185073e+02
2.727255278098210312e+01,2.898177925463381399e+01,3.165577814119343998e+02
2.764878437896115315e+01,3.629891484521167655e+01,3.243829133035085874e+02
2.802300500702506980e+01,4.116791565433221223e+01,3.330010913025996615e+02
2.816120375536834075e+01,4.767756799621216146e+01,3.345509305466050591e+02
2.847062602419117638e+01,5.786300422250889142e+01,3.395421765984560807e+02
2.885803801023170223e+01,6.656885042075191450e+01,3.471939310817335809e+02
2.938385982179143241e+01,9.683526495242698218e+01,3.511852910996423702e+02
3.131207457098136970e+01,-7.457399506669563038e+01,3.494636736928891878e+02
3.139117165823810396e+01,-5.330300233539520605e+01,3.442702341632456182e+02
3.129870300766044267e+01,-3.255720775405459477e+01,3.345340963612232486e+02
3.132436525114875892e+01,-2.103249307828330217e+01,3.312467972814476411e+02
3.143323489035036289e+01,-1.624308105599966723e+01,3.325851152708632981e+02
3.154851907200959005e+01,-1.111018020893402003e+01,3.339810424174305581e+02
3.160755313146398393e+01,-6.269977301207578790e+00,3.339293472846578652e+02
3.159550636459097461e+01,-1.007304679577881501e+00,3.317737618328310987e+02
3.152483231507047279e+01,3.615066402734831819e+00,3.282255555333443340e+02
3.142769692975507212e+01,8.264406062153277333e+00,3.239392901168148455e+02
3.132251279426800394e+01,1.292194875944148080e+01,3.194285291007039405e+02
3.121524942243271994e+01,1.863168953596648691e+01,3.144958586125771944e+02
3.115402000649293868e+01,2.429451392479765559e+01,3.108471664203900104e+02
3.114568167289219147e+01,2.920338069707687367e+01,3.089163216741304154e+02
3.158398196467187447e+01,3.645725778976220965e+01,3.184726724919735830e+02
3.205827400684595574e+01,4.122426890084068418e+01,3.298820406302112360e+02
3.221261441030670625e+01,4.771747016579752199e+01,3.318821026375705401e+02
3.255198331199123629e+01,5.787238570774000124e+01,3.377086196515385836e+02
3.295635386774782916e+01,6.656094825490296785e+01,3.458333822659235466e+02
3.349633094978745618e+01,9.681293617159728626e+01,3.502195608414770049e+02
3.789638218441447037e+01,-7.468364129884673730e+01,3.499677866899246510e+02
3.796436513317258488e+01,-5.340132138046145371e+01,3.444643518028826747e+02
3.785265299698905039e+01,-3.263591443225592315e+01,3.341914750355569481e+02
3.786586646491183927e+01,-2.109851234847496215e+01,3.305569549245618077e+02
3.797471933342374228e+01,-1.630908323402175597e+01,3.318948051461924251e+02
3.809242036265183629e+01,-1.117864556343816851e+01,3.333581429630497155e+02
3.814663541835679439e+01,-6.333531275757335877e+00,3.331720362616434272e+02
3.812748700312335615e+01,-1.063620873205669781e+00,3.308183717574560774e+02
3.803058063924957111e+01,3.585485374624847399e+00,3.265384942029865556e+02
3.793246450946521264e+01,8.235824578549930663e+00,3.222248738788131845e+02
3.783107873463664816e+01,1.288949610383501465e+01,3.178200566720230995e+02
3.770848600322895550e+01,1.861486009072304171e+01,3.124598199537355185e+02
3.764575515628979474e+01,2.427921469170938451e+01,3.087692498742682119e+02
3.764213652222213824e+01,2.918327129182796398e+01,3.069700469051697382e+02
3.812694027969678956e+01,3.638975348691629819e+01,3.178234715781004525e+02
3.863477996923714386e+01,4.112257387074932069e+01,3.301685501122883011e+02
3.878050550440405431e+01,4.762455514370119403e+01,3.319283263632641479e+02
3.911841794903596536e+01,5.778095506173976759e+01,3.377142199024916067e+02
3.952553336106430493e+01,6.646672013606982432e+01,3.459155420001935113e+02
